time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,9.98412462604365e-11,0,1.02884094965698e-10,5.60891262274746e-07,1.09051241205202e-10,1.04977724891229e-06,2.24854973496336e-10,1.7206157686067e-06,1.38492805263482e-10,8.47236205238602e-07,3.8849600970446e-10,5.67179964026162e-07,1.92289706309384e-10,-4.49016431421134e-06,6.17314437988169e-10,-1.04527989310305e-05,2.6332218105762e-10,-1.88330127289136e-05,9.34479071706361e-10,-3.51883806837037e-05,3.65956650637517e-10,-2.5291356555672e-05,1.42501922414096e-09,-3.33269450080535e-05,4.44011253298969e-10,5.38507882448035e-05,3.37307806029365e-10,0.000142272146329046,-4.49612532173599e-09,0.000334866606999521,-1.25223797126647e-08,0.000654520079894532,-2.01361389886991e-08,0.000631076618273871
0.01,0,0,2.4696089193929e-09,0,2.53129948858641e-09,5.36590123665181e-06,2.65801052610822e-09,7.74428463435692e-06,5.4623534017483e-09,8.14053475982741e-06,3.27262155306721e-09,-6.90338262508268e-06,9.1980491749895e-09,-1.92629682547945e-05,4.20452910282016e-09,-5.27761673199585e-05,1.39003213016831e-08,-9.81220918857021e-05,5.18410889486681e-09,-9.6775745988662e-05,2.0563758602979e-08,-0.00016686575299853,8.22861561046208e-09,-4.56836448159072e-07,2.8228023167666e-08,7.49382718046146e-06,-2.619076279774e-11,0.000404551375854459,-1.35964767373837e-08,0.000701499177170213,-1.06531099997077e-07,0.000966915374470767,-2.06427824424531e-07,0.00180633705592286,-2.55073114717524e-07,0.00115970841595358
0.015,0,0,1.82912080262191e-08,0,1.85606379967392e-08,1.18299206065968e-05,1.91473083520487e-08,7.30350400124395e-06,3.89081276308429e-08,-1.63054864029165e-05,2.15742679653891e-08,-7.63555784181572e-05,6.11347739918515e-08,-0.000150591609778802,2.2404832943365e-08,-0.000184236374775208,8.52138577044766e-08,-0.000329816350396351,2.7289551320172e-08,-0.000125700277884917,1.20731103872913e-07,-0.000276729797373668,3.77203615764235e-08,0.000296692069434362,1.13088380653794e-07,0.000349900866508144,-9.92753165491068e-08,0.000965157025522131,-1.92208481822103e-07,0.00160321300578634,-5.45208740058697e-07,0.00149968776073515,-9.48851139709204e-07,0.00327397745845055,-8.94320529450454e-07,0.00178164903785873
0.02,0,0,6.79847304470828e-08,0,6.85812343769236e-08,-2.80127109907846e-05,6.94429886809704e-08,-7.96853749774576e-05,1.37424051109648e-07,-0.000189387973189575,6.62771523671497e-08,-0.000242596143181892,1.99108122452654e-07,-0.000465136824526789,5.90611321103055e-08,-0.000260241733464872,2.71063941847066e-07,-0.000580257840017995,8.7774959121372e-08,9.89311190567201e-05,3.46749257494701e-07,-0.000162020351141076,1.60475857032291e-08,0.000764888803654982,1.43441943493655e-07,0.000958069653156537,-5.11489202013358e-07,0.00146696234046471,-8.29975706936648e-07,0.00274881118535328,-1.47069335935666e-06,0.00208842910894888,-2.71615010227024e-06,0.00499728110312354,-2.14909808327428e-06,0.0023147073744777
0.025,0,0,1.58650571570267e-07,0,1.56320314135309e-07,-0.000177394324197739,1.49872895688507e-07,-0.000321774467944081,2.912654517196e-07,-0.000561862727991607,1.19956217603211e-07,-0.000395198032945032,4.15721758845165e-07,-0.000846529872720556,1.41263680931451e-07,-0.000111746371268375,5.82698487651286e-07,-0.000681920172373948,1.64974023156434e-07,0.000477209142083192,6.12080799393552e-07,0.000155105642559599,-2.10014426321309e-07,0.00121389921996908,-1.01469970839647e-07,0.00177157353381015,-1.3556201835239e-06,0.00201897122260735,-2.33115799180698e-06,0.00413278115701907,-3.12738246671346e-06,0.00264649977932337,-6.12313464252729e-06,0.00695329224751816,-4.19789043252666e-06,0.00292954927931
0.03,0,0,2.84841696122265e-07,0,2.52536208966992e-07,-0.000359188181248486,2.07942431882363e-07,-0.000585945457954003,4.38665769807264e-07,-0.000931164778682498,1.88204549849418e-07,-0.000458095025184139,6.79395435215764e-07,-0.00113111184861768,2.91102646795751e-07,0.00010410247269262,9.47405853899853e-07,-0.000661679678651174,1.61283572362233e-07,0.000858779134437399,7.39331603190734e-07,0.000629446314808621,-7.56054358534481e-07,0.00173671446116789,-9.91893110296326e-07,0.0027986228210788,-2.89440270074181e-06,0.0025756051569335,-5.27146659022783e-06,0.00571623031559157,-5.64719309846782e-06,0.00322206026038393,-1.19163605284862e-05,0.00910426064855744,-7.24953827731603e-06,0.00345837687986443
0.035,0,0,4.32016272120313e-07,0,3.41825188406194e-07,-0.000409838534048906,2.37336858019651e-07,-0.000668361176515528,5.71866070961052e-07,-0.00105905046797166,2.74016092446786e-07,-0.000510596379981867,9.44982313850877e-07,-0.00123968966350752,4.37174736550438e-07,0.00022151383355662,1.24733811015338e-06,-0.000518089305430953,-7.35735152182913e-09,0.00124592807166851,4.41032620880342e-07,0.00125125841416679,-1.87783000022642e-06,0.00227342877422931,-3.04119064726508e-06,0.00398057926155239,-5.2940980738387e-06,0.0031598812828225,-1.03826397122576e-05,0.00749298910897699,-9.33227914671204e-06,0.00380558540470751,-2.10859819951416e-05,0.0114705730837741,-1.15214311340054e-05,0.00408405169108173
0.04,0,0,5.38144059097997e-07,0,4.23836755587452e-07,-0.00034874478934964,2.85027918936596e-07,-0.000586084552679116,6.920440382347e-07,-0.000938420649475282,3.24589267878124e-07,-0.000471338179556652,1.15376287768445e-06,-0.00105906105909383,5.26128992699473e-07,0.00032837012354602,1.34612746230514e-06,-0.000150186865043588,-4.51243059460736e-07,0.00152067404850015,-5.11559859153013e-07,0.00199226568632026,-3.64858305175891e-06,0.00274889985395609,-6.67470779042149e-06,0.00527916511039326,-8.9248088357929e-06,0.00377239486131303,-1.84926297902431e-05,0.00942117519800027,-1.45412080326001e-05,0.00445620662910182,-3.48836628316656e-05,0.0140448850371412,-1.74948504216799e-05,0.0046956921221802
0.045,0,0,5.42924803117449e-07,0,4.2542543648198e-07,-0.000275558832866982,2.91472588931316e-07,-0.000440660453362173,7.30099127872932e-07,-0.000667119852774796,3.8588505213427e-07,-0.000241172298617213,1.22412884427077e-06,-0.000571568568985512,4.72338085803916e-07,0.000517154116430593,1.10674770275189e-06,0.000517179723194675,-1.14894619791875e-06,0.00172041943440085,-2.21343504174851e-06,0.00293403140068639,-6.07244124389379e-06,0.00311184227064405,-1.20401089819558e-05,0.00668004697370895,-1.38640407415861e-05,0.00433002483946766,-3.00198072875163e-05,0.011460626344206,-2.18063243777208e-05,0.00514465517843169,-5.42602924605936e-05,0.01679747935519,-2.5634796601629e-05,0.0054489818468916
