time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0.05,0,0,1.12657254093746e-08,0,9.278386979031e-09,-8.32869086483985e-06,6.94848109358272e-09,-1.39410741948659e-05,1.61614486643235e-08,-2.25328109147703e-05,7.97426524657875e-09,-1.18709040325844e-05,2.61664067053013e-08,-2.71671583874174e-05,1.03932918851839e-08,4.85942667295416e-06,2.89554700771679e-08,-8.8568420249351e-06,-1.14287276984407e-08,3.3399238975711e-05,-1.4398053175375e-08,4.20407206870472e-05,-8.50566470635326e-08,6.9111193876746e-05,-1.60507671812211e-07,0.000129666738973453,-2.14311604414567e-07,0.000105675599029896,-4.49189342780881e-07,0.000251053087451923,-3.59705346859758e-07,0.000135157341299926,-8.57013654405465e-07,0.000394334840515504,-4.36143244166633e-07,0.000147610362572694
0.055,0,0,1.2957608452647e-08,0,1.07129978065439e-08,-8.84767604363458e-06,8.18473892648223e-09,-1.45811027928773e-05,1.92491991287387e-08,-2.30160202775715e-05,1.01002490414508e-08,-1.07635466031822e-05,3.10509591557842e-08,-2.4710442752488e-05,1.05555369849426e-08,9.98489156623333e-06,2.78364862158473e-08,1.52746997230989e-06,-2.68282630542715e-08,4.43839889553253e-05,-4.83664939964035e-08,6.683788335788e-05,-1.3955915451184e-07,8.70480275678202e-05,-2.78304716742087e-07,0.000175857683085481,-3.29758320624825e-07,0.000130343864466292,-7.14202301750939e-07,0.000324525571726324,-5.35841818855996e-07,0.000164591611206125,-1.31546147980458e-06,0.000498321074004166,-6.38812041787625e-07,0.000178651034967984
0.06,0,0,1.41572856088853e-08,0,1.19672514741196e-08,-8.74015224102841e-06,9.64643081049339e-09,-1.40545501235871e-05,2.25362423601504e-08,-2.13277081624608e-05,1.24292412654978e-08,-7.8048847374404e-06,3.51603333166167e-08,-1.80451208958371e-05,7.93596110615144e-09,1.72857928993601e-05,1.98592074758203e-08,1.83542900723048e-05,-5.23825118485414e-08,5.76183125859911e-05,-1.04805951953397e-07,0.000100223890619487,-2.15542292020583e-07,0.000106956445042679,-4.46063074020155e-07,0.000232326770960525,-4.78451672621215e-07,0.000156401283124569,-1.06716183233165e-06,0.000409404400700028,-7.53993310454922e-07,0.000194944078024199,-1.90612122520044e-06,0.000614555513784126,-8.86886638344678e-07,0.000210508150860971
0.065,0,0,1.57107921619503e-08,0,1.3876183289371e-08,-8.01663145561912e-06,1.21336061263002e-08,-1.23229553961131e-05,2.74600741241648e-08,-1.7312160301906e-05,1.51967774366613e-08,-2.6882009856892e-06,3.93252471305175e-08,-6.59317802677454e-06,8.77457740880993e-10,2.726500757258e-05,2.91829510286594e-09,4.2680111836188e-05,-9.21926633799456e-08,7.34971104008981e-05,-1.9034501447272e-07,0.00014348291812217,-3.17397850534504e-07,0.000128878586126841,-6.7338618839844e-07,0.000300194645562328,-6.61394248808572e-07,0.000183470847450273,-1.51618703167547e-06,0.000506248285312672,-1.01048281110484e-06,0.000225508735719394,-2.63258645118898e-06,0.000742827331175877,-1.17572865742366e-06,0.000242383957083367
0.07,0,0,1.87969869340169e-08,0,1.75757922228657e-08,-6.58524244490526e-06,1.66220091014649e-08,-9.2196289229476e-06,3.5608661260049e-08,-1.06432655355394e-05,1.81250580097466e-08,4.89213994431202e-06,4.36739698774342e-08,1.0319096610851e-05,-1.33694357289995e-08,4.02687143686038e-05,-2.66428601021815e-08,7.54138489374585e-05,-1.50670377053256e-07,9.21023160371549e-05,-3.125896195284e-07,0.000197439565417271,-4.48211288574126e-07,0.000152596171457266,-9.69914653951019e-07,0.000380062905877807,-8.79914225370958e-07,0.000211404524088554,-2.07257473247138e-06,0.000615675751594096,-1.30760026900492e-06,0.000256458603416209,-3.50905798693262e-06,0.000884009646120306,-1.50859728024156e-06,0.000274568743116677
0.075,0,0,2.43898089633206e-08,0,2.39327232838566e-08,-4.23272150939747e-06,2.36664044364324e-08,-4.38015055219477e-06,4.75062111615914e-08,-7.4193624364983e-07,1.97471892090885e-08,1.52231251732934e-05,4.60600408400162e-08,3.3373975926453e-05,-3.84839396946909e-08,5.62103562843087e-05,-7.50017858780313e-08,0.000117034610164012,-2.31925902870998e-07,0.000113174123303526,-4.81609072185333e-07,0.000262376317631103,-6.11740239772082e-07,0.000178028780599841,-1.34997172388624e-06,0.000472316849812831,-1.13913936263675e-06,0.000240493217522336,-2.75713486255634e-06,0.000738517807407633,-1.65317911519772e-06,0.000288364598594827,-4.56492079270649e-06,0.00103954671825626,-1.89438091321411e-06,0.000307687242863415
0.08,0,0,3.29847706886963e-08,0,3.310525971412e-08,-7.1442605017251e-07,3.27305799625855e-08,2.54739506221048e-06,6.15277497141614e-08,1.28829837144992e-05,1.70103401723597e-08,2.83848887726909e-05,4.09831214778778e-08,6.29510201059188e-05,-7.88478238945383e-08,7.4816031160192e-05,-1.52027042312414e-07,0.000167608985979829,-3.40356419531519e-07,0.000136444942785824,-7.12432037830183e-07,0.000338289966572576,-8.14417485519764e-07,0.000205345030274148,-1.83689881227674e-06,0.000577340426844608,-1.44915051446717e-06,0.00027129674742697,-3.6043694299859e-06,0.000875783069834515,-2.0590650152409e-06,0.00032187128030695,-5.84683315906252e-06,0.00121108680770418,-2.34553671931693e-06,0.000342379352526142
0.085,0,0,4.45100846311665e-08,0,4.43353801558331e-08,3.9846452473543e-06,4.19515295535601e-08,1.15638236615424e-05,7.37147081815085e-08,3.01974661339793e-05,5.50720557391851e-09,4.42779471651607e-05,1.93771554107603e-08,9.89038913044806e-05,-1.40098346515204e-07,9.59941315974765e-05,-2.72907673617288e-07,0.000226982638581289,-4.82724531575443e-07,0.000162007406821525,-1.02805315919172e-06,0.000425221352707286,-1.06528413099854e-06,0.000234839213687014,-2.46442896703234e-06,0.000695572912394875,-1.82258623678316e-06,0.000304319632233214,-4.66260780814024e-06,0.00102851066075461,-2.54161344093118e-06,0.000357661158124445,-7.42033758655036e-06,0.0014003825062591,-2.87957269677236e-06,0.000379366802080801
0.09,0,0,5.84563667399387e-08,0,5.63529282437881e-08,9.5843230017356e-06,4.89014259068698e-08,2.22446224547227e-05,7.9017209291568e-08,5.05722569406376e-05,-1.98809909006752e-08,6.27003647020889e-05,-3.02238761749705e-08,0.00014060539312352,-2.29960051241135e-07,0.000119939774983436,-4.58113983326965e-07,0.00029484784979863,-6.69235385610835e-07,0.000190264009603776,-1.46018668725233e-06,0.000523290275093568,-1.37663644399024e-06,0.00026694967421252,-3.27782162067364e-06,0.000827579788698458,-2.27443126523039e-06,0.000340025495120913,-5.99386322810706e-06,0.0011977682758008,-3.11926108799463e-06,0.000396273195092073,-9.36681937003185e-06,0.00160906291420274,-3.51627958063246e-06,0.000419222910955827
0.095,0,0,7.43835764930195e-08,0,6.81887839189276e-08,1.57433079867753e-05,5.17179618537865e-08,3.40473644551039e-05,7.32158519978786e-08,7.31764323552374e-05,-6.40383578230068e-08,8.33141265622965e-05,-1.19037514929394e-07,0.000187141123604858,-3.57705126456037e-07,0.000146827961143745,-7.30532685753358e-07,0.00037067159558717,-9.13887037178514e-07,0.00022175967229029,-2.04772734923328e-06,0.000632579260747921,-1.76622187292079e-06,0.000302319586860006,-4.33473662606676e-06,0.000974045289964667,-2.82406811350281e-06,0.000378946886067775,-7.67503767340286e-06,0.00138467774925016,-3.81100116727759e-06,0.000438060819782638,-1.1782182062133e-05,0.00183856206277059,-4.27480678362185e-06,0.000462241199511999
