time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,3.32804154201455e-08,0,3.42946983218992e-08,-0.000186963754091582,3.63504137350673e-08,-0.000349925749637432,7.49516578321121e-08,-0.000573538589535566,4.61642684211608e-08,-0.000282412068412867,1.29498669901487e-07,-0.000189059988008721,6.40965687697946e-08,0.00149672143807045,2.0577147932939e-07,0.00348426631034349,8.77740603525399e-08,0.00627767090963787,3.1149302390212e-07,0.0117294602279012,1.21985550212506e-07,0.00843045218522401,4.75006408046987e-07,0.0111089816693512,1.48003751099656e-07,-0.0179502627482678,1.12435935343122e-07,-0.0474240487763485,-1.49870844057866e-06,-0.111622202333174,-4.17412657088825e-06,-0.218173359964844,-6.71204632956638e-06,-0.210358872757957
0.01,0,0,7.67735614097392e-07,0,7.86608665658972e-07,-0.0014770274887313,8.2541948581096e-07,-0.00199821862872325,1.69586503752925e-06,-0.00175761393738319,1.0139334036538e-06,0.00277181432238234,2.85018527516069e-06,0.00673608939827937,1.29468208632373e-06,0.0150975200432021,4.29048796834539e-06,0.0269002534446616,1.58174619770137e-06,0.0217957971468242,6.33543116115613e-06,0.0360728172863413,2.53956261979985e-06,-0.013898474825987,8.6176637091437e-06,-0.0210129118424058,-2.5540317276534e-07,-0.104933354037707,-4.7195521380331e-06,-0.154792977762823,-3.30125192647279e-05,-0.136268120934966,-6.185239719003e-05,-0.238490085366214,-7.38376276898973e-05,-0.0359713507212646
0.015,0,0,4.76204262621048e-06,0,4.81870705894494e-06,-0.00116998813082745,4.94615295143952e-06,0.00147907263018649,1.0018014718012e-05,0.00932041634583675,5.42459320167143e-06,0.0213028557161033,1.54121180888469e-05,0.0392854875758162,5.20364655596581e-06,0.0337550557896151,2.09108534887009e-05,0.0592979172071086,6.31398334330083e-06,-0.0048890207991312,2.91654943158738e-05,0.0125728032674853,8.13754024212057e-06,-0.0897839854101822,2.25416766892803e-05,-0.100127071880957,-3.29127731469261e-05,-0.116912980530753,-5.63909669362178e-05,-0.197375957696826,-0.000124217533844055,-0.0867453814648169,-0.000206239506968204,-0.330220077265088,-0.000163857386451045,-0.183332640154208
0.02,0,0,1.33898123894809e-05,0,1.34610607540982e-05,0.0140608692863454,1.34677914753475e-05,0.0280102445727762,2.61599646809269e-05,0.0514805513649949,1.12845659994726e-05,0.0412116177771759,3.57163707610363e-05,0.0786580798654516,8.74966868500294e-06,0.0028317490368113,4.80094590550625e-05,0.0439485517358088,1.59524803715328e-05,-0.0716177851144582,5.58957216633469e-05,-0.0466183509225211,-1.26492854524785e-05,-0.0962095878000853,-4.90993017956675e-06,-0.135971547628826,-0.000115462779723466,-0.0893264512936929,-0.000174995097080703,-0.250282088057765,-0.00022568318386995,-0.138416861761364,-0.000451606649541543,-0.354287830047603,-0.000309020926973911,-0.0554643521035172
0.025,0,0,2.12954054480742e-05,0,2.02723194167296e-05,0.0404199582114213,1.78314413522804e-05,0.0620228679403571,3.3840490416033e-05,0.0898378840240141,1.03699777457054e-05,0.0233928847362629,4.83936316234796e-05,0.074692296154288,2.156773715038e-05,-0.0513862867567067,7.18718758980318e-05,0.00458840962811185,1.50980344306654e-05,-0.0783474842658518,5.11800328573859e-05,-0.0746297639518774,-6.69211470398605e-05,-0.0855304135713093,-7.83640179913895e-05,-0.180520261798654,-0.000204401807354538,-0.124451993185084,-0.000383730696902974,-0.294468598516753,-0.000401774246538969,-0.0937456489505876,-0.000834590413724656,-0.415811828099806,-0.000476916831768187,-0.167971066875089
0.03,0,0,2.78667712186166e-05,0,1.85570853327414e-05,0.0336513135426347,7.46888449643195e-06,0.0467084180430691,2.65731124185323e-05,0.0632087608809544,1.5836125584932e-05,0.00537040758886018,5.56288043745463e-05,0.0450657945295175,3.55678305211798e-05,-0.0376920901491936,7.36545381508345e-05,-0.00980577099299924,-1.12955065518439e-05,-0.0749583412741677,8.29691269413653e-06,-0.108360381448422,-0.00013739921271115,-0.117251471352063,-0.0002445650344913,-0.22200292122378,-0.000376659634169609,-0.102576649318662,-0.000724282401538303,-0.331503987179662,-0.000572087379558806,-0.129356394386463,-0.00137468168616986,-0.439781581613222,-0.000699271393750999,-0.0642951556014185
0.035,0,0,3.04803445202716e-05,0,1.7391602924573e-05,-0.00555075809494991,4.81888571480801e-06,-0.003667039174871,2.66846921055744e-05,0.000489389175752246,1.80464304758346e-05,0.0139201798733359,5.14430899620069e-05,0.00614874194359882,2.49788095707758e-05,-0.0140090601885377,5.08743933172856e-05,-0.041326277078074,-4.86833035934581e-05,-0.0790774182275915,-0.000104964269232888,-0.13503044548711,-0.000282325738756545,-0.100737123452431,-0.000520055822662052,-0.245983532675342,-0.000548792034919225,-0.126374275750556,-0.00122086943965106,-0.371250273008699,-0.000846970429708871,-0.108270785183551,-0.00214008603143856,-0.495583090663416,-0.000957783356395784,-0.165694833338153
0.04,0,0,1.50556993123803e-05,0,1.57427871107039e-05,-0.0166640761697886,1.26844298291096e-05,-0.0249808484955566,2.22695276875e-05,-0.0405361989492954,4.82677149322319e-06,-0.0223661867239621,3.52981279698526e-05,-0.064308696100293,1.29988790024945e-05,-0.0262793898707748,-9.86478160936681e-07,-0.0950832954104059,-0.00011550636691733,-0.0388637134588208,-0.000247554647189193,-0.15698212705975,-0.000402033858006469,-0.0913322776073062,-0.000864468499277436,-0.268872927830062,-0.000844375564038586,-0.119921675663142,-0.00188941706622778,-0.395228514335296,-0.00117166267549009,-0.144693218009068,-0.00317250292454898,-0.527715257346752,-0.00135261752496099,-0.0934169214740553
0.045,0,0,-8.44355153510295e-06,0,-9.96563110895984e-06,-0.0132859347143603,-6.30806322116643e-06,-0.0318208007752766,-2.1613219122563e-06,-0.0634094662672984,1.72140804232332e-05,-0.0618111691638385,-7.6763117795135e-08,-0.119625032635912,-2.65962216335153e-05,-0.0454084043810077,-7.91356010771248e-05,-0.159066665805817,-0.000155563468207785,-0.0406726529943518,-0.000402255296072369,-0.209267153415542,-0.000539930158707313,-0.0600926204911154,-0.00121215473099314,-0.287712002551854,-0.00108349359257201,-0.105928875609447,-0.00258278112160586,-0.416331372511704,-0.00164059699804687,-0.133020704437244,-0.00434387459327666,-0.565721267785105,-0.00181157037667568,-0.188818627254431
