time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,3.99364985487998e-12,0,4.11536380322592e-12,1.12178252566577e-07,4.36204965307892e-12,2.09955450047202e-07,8.99419894989553e-12,3.44123154280366e-07,5.53971221671533e-12,1.69447241635774e-07,1.55398404055421e-11,1.13435993756444e-07,7.69158826098298e-12,-8.98032862991871e-07,2.46925775469377e-11,-2.09055978703651e-06,1.05328872533364e-11,-3.76660254986319e-06,3.7379162907527e-11,-7.03767614471671e-06,1.46382660378074e-11,-5.05827132093704e-06,5.7000769026599e-11,-6.66538901762545e-06,1.77604501588192e-11,1.07701576472346e-05,1.34923122599369e-11,2.84544292661263e-05,-1.79845013080416e-10,6.69733214390304e-05,-5.00895189048417e-10,0.000130904016035437,-8.05445560361469e-10,0.000126215323718358
0.01,0,0,9.8784358521231e-11,0,1.01251981338992e-10,1.07318026472124e-06,1.06320422941991e-10,1.54885696294677e-06,2.18494139989485e-10,1.62810701881457e-06,1.30904864538122e-10,-1.38067647189069e-06,3.67921973766039e-10,-3.85259357209126e-06,1.68181167394208e-10,-1.05552335306174e-05,5.56012862380801e-10,-1.96244185385623e-05,2.07364359388683e-10,-1.93551496557744e-05,8.22550358773954e-10,-3.33731514334863e-05,3.29144630132551e-10,-9.13680882527249e-08,1.12912095077354e-09,1.49876412991455e-06,-1.0476220032172e-12,8.09102753919079e-05,-5.43859072613416e-10,0.000140299835746525,-4.2612440894677e-09,0.000193383078055129,-8.25711315047386e-09,0.000361267415593336,-1.02029248118255e-08,0.000231941687666502
0.015,0,0,7.31648379994917e-10,0,7.42425580090207e-10,2.36598459245104e-06,7.65892397271478e-10,1.46070161552168e-06,1.55632523618907e-09,-3.26109605022556e-06,8.62970798480508e-10,-1.52711152833641e-05,2.4453911787057e-09,-3.01183215229023e-05,8.96193409887811e-10,-3.68472774427569e-05,3.40855461648883e-09,-6.59632745366069e-05,1.09158214240727e-09,-2.51400628545931e-05,4.82924461796761e-09,-5.53459719773012e-05,1.50881470555745e-09,5.93384069067636e-05,4.5235359242078e-09,6.99801602431768e-05,-3.97101267871766e-09,0.000193031413942059,-7.68833971776375e-09,0.00032064260929996,-2.18083522179866e-08,0.000299937584709259,-3.79540499806796e-08,0.000654795537561937,-3.57728259806503e-08,0.00035632984722004
0.02,0,0,2.71938994614443e-09,0,2.74325011860286e-09,-5.60253780605712e-06,2.7777203289256e-09,-1.59370687810333e-05,5.49696364241462e-09,-3.78775874659688e-05,2.65108700537328e-09,-4.85192319157756e-05,7.96432735583304e-09,-9.30273714848607e-05,2.3624460478853e-09,-5.20483721535148e-05,1.08425609831622e-08,-0.000116051609957018,3.5109995284232e-09,1.97861823444893e-05,1.38699757037248e-08,-3.24041453835594e-05,6.41906205179517e-10,0.00015297774584298,5.73768393582412e-09,0.000191613878562127,-2.04595717922898e-08,0.000293392536002325,-3.31990358808318e-08,0.00054976229774412,-5.8827759437234e-08,0.000417685972027271,-1.08646045385623e-07,0.000999456446936165,-8.59639625554257e-08,0.000462941646196207
0.025,0,0,6.3460278460864e-09,0,6.25281778577551e-09,-3.54788487045587e-05,5.99492135964265e-09,-6.4354877781063e-05,1.16506287779055e-08,-0.000112372539104329,4.79825381143103e-09,-7.90396500035407e-05,1.662888547499e-08,-0.000169306050864384,5.65055137810702e-09,-2.23493926650809e-05,2.33079612644556e-08,-0.000136384241547577,6.5989712365465e-09,9.5441704882138e-05,2.44832671534002e-08,3.10208547193124e-05,-8.40056482930264e-09,0.000242779860798639,-4.05877057398537e-09,0.000354314574518723,-5.42248449682306e-08,0.000403794520458874,-9.32463794435991e-08,0.000826556495340631,-1.2509543852283e-07,0.000529300448424472,-2.44925621009441e-07,0.0013906592423691,-1.6791581551574e-07,0.000585910397743635
0.03,0,0,1.13936916307511e-08,0,1.01014734388529e-08,-7.1837623009837e-05,8.31772269997082e-09,-0.000117189113487431,1.75466779194818e-08,-0.000186233053302429,7.52820017582249e-09,-9.16192131071303e-05,2.71758832388598e-08,-0.000226222755780685,1.16441292456581e-08,2.0820150675337e-05,3.78963379586082e-08,-0.000132336640121164,6.45139521476894e-09,0.000171755587638146,2.95734162042871e-08,0.000125888513884318,-3.0242152939716e-08,0.000347343096101642,-3.96756476110283e-08,0.000559724334457474,-1.1577631560454e-07,0.00051512186960885,-2.10858972224367e-07,0.00114324692718197,-2.2588828167567e-07,0.000644413341679929,-4.76655399115603e-07,0.00182085435359027,-2.89982271265313e-07,0.000691676760754154
0.035,0,0,1.72807436263725e-08,0,1.36730988416931e-08,-8.19677976848041e-05,9.49355704421583e-09,-0.000133672494545985,2.2874800290957e-08,-0.000211810657358912,1.09606988485001e-08,-0.000102119942885781,3.77995228966708e-08,-0.000247939255606402,1.7487093857113e-08,4.43019935528493e-05,4.98939039671949e-08,-0.000103619774356914,-2.94117248804601e-10,0.000249185318669599,1.76417927902694e-08,0.000250249979257448,-7.51132399166688e-08,0.00045468655296857,-1.21647523520728e-07,0.0007961156066562,-2.11764736984436e-07,0.000631978353688095,-4.15306808406504e-07,0.00149860016123598,-3.73292964474201e-07,0.000761120034414329,-8.43442594652617e-07,0.00229412003668006,-4.60859528376966e-07,0.000816813462957672
0.04,0,0,2.15260605144196e-08,0,1.69537402838656e-08,-6.97493980183482e-05,1.14013353982578e-08,-0.000117217849435401,2.76822035203618e-08,-0.000187685935818976,1.29837269427946e-08,-9.42693194867686e-05,4.61511954217905e-08,-0.00021181570570167,2.10455098340815e-08,6.56725228916798e-05,5.38462197354528e-08,-3.00417817715904e-05,-1.80492755455318e-08,0.000304134677321163,-2.04611445787499e-08,0.000398449698821388,-1.45943728948555e-07,0.000549782151171408,-2.66988473246227e-07,0.00105583302558327,-3.56994938587157e-07,0.000754483605539132,-7.39709213589195e-07,0.00188424054441497,-5.81653344266944e-07,0.000891247469410511,-1.39535626547154e-06,0.0028089888744629,-6.99800198407743e-07,0.000939144863562202
0.045,0,0,2.17177583712544e-08,0,1.70176752128307e-08,-5.51129809251639e-05,1.16594005202934e-08,-8.81344310460953e-05,2.92050306282255e-08,-0.000133428242643199,1.54358157818499e-08,-4.8237943022692e-05,4.89668697670435e-08,-0.000114321210647982,1.88944471479081e-08,0.000103428226749732,4.42726535390293e-08,0.00010342719108187,-4.59569712345609e-08,0.000344084288778448,-8.85347780684593e-08,0.000586800057763211,-2.42899278795625e-07,0.000622373241906974,-4.81605873037417e-07,0.00133601018342178,-5.54568586738473e-07,0.000866014035445726,-1.20080366285674e-06,0.00229213660148533,-8.72265434672022e-07,0.00102894267534061,-2.17043706163875e-06,0.00335951921601089,-1.02540681568171e-06,0.00108980851204919
