time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0.065,0,0,1.61164302376077e-08,0,2.01542034812301e-08,-4.16549435386412e-05,2.60546351243678e-08,-9.39059357036906e-05,4.94911022270061e-08,-0.000208740502940702,2.41615799115636e-08,-0.000250323018027755,3.5415285479859e-08,-0.000559847409330172,-7.84038422003607e-08,-0.000458602306140523,-1.7650819783624e-07,-0.00113383890917695,-3.84495870270298e-07,-0.000690663239397839,-8.14214720961733e-07,-0.00193886339640573,-9.25336455782665e-07,-0.000915424869596344,-2.07479046334794e-06,-0.00295071003128946,-1.60169606983037e-06,-0.00109938553130428,-3.99304858039422e-06,-0.00411866024434934,-2.20292530123983e-06,-0.00122513868403392,-6.36839506691498e-06,-0.00537625647416586,-2.47018411807222e-06,-0.0012774849720699
0.07,0,0,3.32677658085901e-08,0,3.90436839440342e-08,-7.28358571135414e-05,4.57636598315395e-08,-0.000154325416274153,8.08976223105107e-08,-0.000324712799164175,2.27024280429303e-08,-0.000356068276565293,3.41900554219682e-08,-0.000793051065060366,-1.49532620149815e-07,-0.000581683218981418,-2.96443566610503e-07,-0.00148478425153408,-5.51167179353935e-07,-0.000797780659563437,-1.14172866320422e-06,-0.00237763960490621,-1.16777811930685e-06,-0.000982047485369284,-2.66984496706556e-06,-0.00343880253937569,-1.89482444056641e-06,-0.00113540189890591,-4.90957857953397e-06,-0.0046356900993129,-2.5512341126935e-06,-0.00125095765927013,-7.65587228186093e-06,-0.00591859048434091,-2.8560230123385e-06,-0.00129740725606979
0.075,0,0,5.62226869067805e-08,0,6.26728474261072e-08,-0.000115340816073208,6.69542666967508e-08,-0.000232790468988336,1.09482909082617e-07,-0.000467322990861943,3.272632959988e-09,-0.000470368164242437,4.02992912843751e-09,-0.00105123999284829,-2.52280158295342e-07,-0.000693637048689752,-4.77259037449526e-07,-0.00184478923990502,-7.4895636375673e-07,-0.00088800012624769,-1.56263161980368e-06,-0.00281727398636132,-1.44883693310925e-06,-0.00105264571936746,-3.41134174727922e-06,-0.00394159067841923,-2.25307477243712e-06,-0.00119181493644542,-6.04401560731815e-06,-0.00519188417040811,-2.97843734230316e-06,-0.00130166156432883,-9.23900120581633e-06,-0.00652472701107851,-3.31696638308328e-06,-0.00135221543164725
0.08,0,0,8.13067633421824e-08,0,8.41008570488538e-08,-0.0001660918305713,7.80918725797628e-08,-0.000321360992679078,1.1490514029967e-07,-0.000622583893801506,-4.7021980892189e-08,-0.000582521392894315,-8.51769739699348e-08,-0.00131480236165364,-3.93511237442841e-07,-0.000794804633244747,-7.55066646997671e-07,-0.00220105677637415,-9.85988212625456e-07,-0.000973714151287381,-2.13059534921636e-06,-0.00325579532620503,-1.79423043680746e-06,-0.00113276740812771,-4.37988972280488e-06,-0.00446041279264343,-2.70754827411884e-06,-0.00127263042045055,-7.51266927769254e-06,-0.0057896315361188,-3.51634512226847e-06,-0.0013790604350432,-1.12731753803577e-05,-0.00719896540425684,-3.90219571452522e-06,-0.00142334494296583
0.085,0,0,1.03120757636563e-07,0,9.56114920767011e-08,-0.00020979250619155,6.94871460758858e-08,-0.000399884394253357,8.01780667477156e-08,-0.00076246085521464,-1.36952845792353e-07,-0.000688857419576524,-2.60356307084292e-07,-0.00156127115891524,-5.86447014808683e-07,-0.000899431322122342,-1.17887124192513e-06,-0.00254870708011174,-1.29199346521347e-06,-0.00107135351525361,-2.91940735854913e-06,-0.00369870180403403,-2.21999432645813e-06,-0.00122692444772645,-5.66117551570221e-06,-0.00499836545205159,-3.26809891699939e-06,-0.00136942465499943,-9.42053590295346e-06,-0.00642899926762994,-4.20534913929118e-06,-0.00148438792731407,-1.3905264717803e-05,-0.00794537655775681,-4.64339208025257e-06,-0.00153591508665813
0.09,0,0,1.20063931712332e-07,0,9.67296573023906e-08,-0.000238122723853385,4.17969748905639e-08,-0.000454482741073826,4.83595313858094e-09,-0.000867364357526544,-2.69125642142974e-07,-0.000784849118384887,-5.32969531441959e-07,-0.00177463927927421,-8.51264269741399e-07,-0.00101621238257289,-1.78416437920212e-06,-0.00288034805655625,-1.69233843930638e-06,-0.00118928153166384,-3.99481537809984e-06,-0.0041468167697053,-2.76220998402337e-06,-0.0013421363908009,-7.35399926655358e-06,-0.00556246153238834,-3.96246199893142e-06,-0.00148735786397314,-1.1881679024801e-05,-0.00711222623670069,-5.03841202988201e-06,-0.00160493254300021,-1.72420570082747e-05,-0.0087500354563398,-5.54545351321847e-06,-0.00165293860682849
0.095,0,0,1.34847072183456e-07,0,9.27495836971331e-08,-0.000254511588827673,3.4180482997734e-09,-0.000489599520654627,-9.73582743062926e-08,-0.000940747953792952,-4.3717260933919e-07,-0.000864135357500629,-8.87566328511334e-07,-0.00194793382157607,-1.19255097321078e-06,-0.00113484330326267,-2.5741173525744e-06,-0.00318534632453184,-2.22236990678015e-06,-0.00133053425864691,-5.40600100456829e-06,-0.00459634152710649,-3.47207039308774e-06,-0.0014877792132392,-9.55807448474468e-06,-0.00615520400909984,-4.83333901704909e-06,-0.00162679310119437,-1.50204377616853e-05,-0.00784142926806352,-6.03155394185777e-06,-0.00173857189732406,-2.14093203811466e-05,-0.00961129511032595,-6.59330460047487e-06,-0.00178902774800201
0.1,0,0,1.49638553384601e-07,0,8.69922452234722e-08,-0.000265617355842844,-4.0818539546066e-08,-0.000514245804737393,-2.16130637214886e-07,-0.00099478685619831,-6.31787029381378e-07,-0.000927614564747976,-1.30565366761796e-06,-0.00208941225871735,-1.60689436757116e-06,-0.00124684249863497,-3.53644124105886e-06,-0.00346128271248981,-2.8989168991724e-06,-0.00148477012185646,-7.17197205033404e-06,-0.00503799954670957,-4.39442693231996e-06,-0.0016598604819402,-1.23397176153495e-05,-0.00676731988540726,-5.93131980100451e-06,-0.00179360422855006,-1.89658872880681e-05,-0.00861440333118594,-7.252396687555e-06,-0.00189460811918889,-2.66188823176629e-05,-0.0105388454873455,-7.8886268273914e-06,-0.00193854984504201
0.105,0,0,1.63294881635161e-07,0,7.86264867661566e-08,-0.000274107723382532,-9.11211810592911e-08,-0.00053411207697003,-3.52977946580597e-07,-0.00104039368846095,-8.5535040789471e-07,-0.000984670556344732,-1.79174713383113e-06,-0.00221570867405237,-2.09455266246048e-06,-0.00135199650977286,-4.6684665160136e-06,-0.00371657231520215,-3.70888927508197e-06,-0.0016360273994535,-9.2781520326772e-06,-0.00546194038705849,-5.52712118331534e-06,-0.00184314788717568,-1.57190986131712e-05,-0.00738281574539156,-7.33202629485908e-06,-0.00199003780142613,-2.38430534866064e-05,-0.00942794546746922,-8.83559562041473e-06,-0.00209300583038219,-3.31297334721725e-05,-0.0115499947164553,-9.54981964864075e-06,-0.00214025228194073
0.11,0,0,1.74235198471333e-07,0,6.58105442305489e-08,-0.000283016695486945,-1.50501116552057e-07,-0.000554991994781423,-5.14812557921426e-07,-0.00108692417621684,-1.11333759952381e-06,-0.00104065458382789,-2.35466791933674e-06,-0.00233875876642613,-2.65337623029877e-06,-0.00144967880474204,-5.97142538583043e-06,-0.00395908744618447,-4.63899574085129e-06,-0.001777535506318,-1.17161560633265e-05,-0.00586823006182301,-6.87200354953702e-06,-0.00202866828402804,-1.9709403182595e-05,-0.00799425885833224,-9.08405290276216e-06,-0.0022132973099905,-2.97538188974031e-05,-0.0102741923922023,-1.08965752045057e-05,-0.00233611604689471,-4.11804997893089e-05,-0.0126425836342194,-1.17361603387842e-05,-0.00238340462634198
