0	-1.51185287388529e-14	-2.18600659791822e-09	-1.90555785398138e-08	-8.87099275038379e-08	-2.70813038622786e-07	-6.23259579570941e-07	-1.18398456249727e-06	-1.93768958377127e-06	-2.77585083451255e-06	-3.51691078584479e-06	-4.04391462526498e-06	-4.42708568878791e-06	-4.34782790310039e-06	-5.19416413747637e-06	-6.82316664915739e-06	-9.39868925482052e-06	-1.28729396088244e-05	-1.89168995410723e-05	-2.4060068110284e-05	-2.97750031691472e-05	-3.60414031381524e-05	-4.27887587961512e-05	-4.9953508623225e-05	-5.75868276064769e-05	-6.58747237347529e-05	-7.49822388938508e-05	-8.47891943283381e-05	-9.47816400879998e-05	-0.000104290828564462	-0.000112956297976362	-0.000121105187600069	-0.000129751232167804	-0.00014008312084417	-0.000152668647347229	-0.00016696391351423	-0.000181593558856687	-0.000195248138056224	-0.000207555660409436	-0.000219291393938198	-0.000231709265225991	-0.00024540345835051	-0.000259552422941257	-0.000272188942758981	-0.000281380993448697	-0.000286511962704331	-0.000288713643781102	-0.000290061846477485	-0.000292082237369819	-0.000294682146316325	-0.000296319203272205	-0.000295296779769011	-0.0002912373996578	-0.000285607084855381	-0.000280812542692192	-0.000278458001048819	-0.000278030985449471	-0.000277024622076372	-0.000272469555992269	-0.000262811101815521	-0.000248795679768385	-0.000232731808198101	-0.000216665585151092	-0.000200809268503595	-0.000183385383800787	-0.000162015617426835	-0.000135651747345123	-0.000105645297145515	-7.51667635857818e-05	-4.73710609102658e-05	-2.35983305386861e-05	-2.84786242995784e-06	1.71739943357208e-05	3.82473256381262e-05	6.03887382948717e-05	8.20213671984808e-05	0.000101370572460197	0.000118005393690685	0.000133374945498141	0.000149954145252525	0.000169628119655342	0.000192470287614594	0.000216749678064865	0.000240098963564764	0.000260960203942734	0.000279281701608658	0.000296036989316992	0.000312009137330262	0.000326792122283137	0.000338758994857076	0.000346012933884545	0.000347624232629296	0.000344274132280076	0.000337877432360159	0.000330484430571324	0.000323238921350437	0.000316073082153462	0.000308255758046171	0.000299306023524439	0.000289569722896381	0.000280056415710339	0.000271697763463651	0.000264596386143232	0.000258683037235268	0.000250484117180097	0.000239757955930957	0.00022593572775128	0.000209249840853365	0.000190279880879347	0.000169416150347507	0.000146649744294623	0.000121813115329608	9.50433833545794e-05	6.70827463499276e-05	3.916650109832e-05	1.25610596506967e-05	-1.19354083983703e-05	-3.42043008792593e-05	-5.46237423787263e-05	-7.36645421550184e-05	-9.1573783407605e-05	-0.000108359986885698	-0.000124052634752003	-0.000139004142516805	-0.000153978983075476	-0.000169937907797652	-0.000187647675766825	-0.000207366617178213	-0.000228795653860109	-0.000251297374245869	-0.000274212015946264	-0.000297058283100991	-0.000319516326232588	-0.000342802861797938	-0.0003637180042813	-0.000382882765969601	-0.000399739636673285	-0.000414021507169869	-0.000425876661923287	-0.00043580137790349	-0.000444433109559089	-0.000452344401236218	-0.00045995953647354	-0.000467612511092873	-0.000475656557753116	-0.00048450159172329	-0.000494517892922953	-0.000505852910067895	-0.000518282117159658	-0.000531201113201481	-0.000543776119828665	-0.000555169248012785	-0.000564713899460371	-0.000571960089029643	-0.000576603825801802	-0.000578390548446517	-0.000577088178830218	-0.000572561383119116	-0.000564894703300057	-0.000554469392928217	-0.000541925530889138	-0.000528015307370594	-0.000513420960262311	-0.000498625674465788	-0.000483881742263998	-0.000469253220829016	-0.000454669239147135	-0.000439935681341289	-0.000424703517280406	-0.000408440380443795	-0.000390460771729752	-0.000370033611887261	-0.000346531875212995	-0.000319558085495741	-0.000288993696309943	-0.000254968552116936	-0.000217793114581818	-0.000177908176734978	-0.000135877835442336	-9.24053592703794e-05	-4.83235951880952e-05	-4.52279167148392e-06	3.8179183810304e-05	7.91767483848318e-05	0.000118166557976135	0.000155152995664717	0.000190379969373131	0.000224233686248305	0.000257162585493	0.000289632593184381	0.00032210163738009	0.000354982341130038	0.000388575516159402	0.000422987053591337	0.000458063451784162	0.000493379326671189	0.000528285504455971	0.000561996652560068	0.000593683451153666	0.000622543864128813	0.00115751948815609	0.00446092663458884	0.0125001536611961	0.0210544339207772	0.023047472120167	0.017980662379469	0.00754886075460459	-0.00679693685729537	-0.0153876673664287	-0.0102346077753363	0.00385096661542424	0.018661000707375	0.0254921110749519	0.0181974704326856	0.000592681788114099	-0.0165946921537413	-0.0223018248595047	-0.0130084014250141	0.00461406151052108	0.0194141973570894	0.0214455733295071	0.00837471819076668	-0.0120421594983944	-0.0279031358602643	-0.0308925472581805	-0.0204184157524853	-0.00340774547953728	0.00967872231986635	0.0112719414984018	0.00136788963297778	-0.0133546087179452	-0.0242630136144573	-0.0255927785530872	-0.0172041784748722	-0.00442822526676876	0.005340972791824	0.00715343425529567	0.000791040338512184	-0.00961600432290316	-0.0178665343733567	-0.0191409591429338	-0.012726904424182	-0.00214955868559167	0.00710644240790913	0.0106478952980707	0.00751457443124667	0.000706313747766012	-0.0047150450302059	-0.0048838625729557	0.000567068036458432	0.00846241037845751	0.0140813545294068	0.0141115172825422	0.00879950427563445	0.00176776771809811	-0.00237042997484989	-0.000919512739990794	0.00527318883216917	0.0124058430306045	0.0161917158449662	0.0146231582781072	0.00915799478710137	0.00362342020470427	0.00170093397900258	0.00460929167360736	0.0103887818678887	0.0152078604642889	0.0157997140138806	0.0114224533501938	0.00418100711324867	-0.00233743759888471	-0.00519593998394265	-0.00372122274012288	0.000312008407775754	0.00390536071617472	0.00461688890587653	0.0018501110481777	-0.0029900433367447	-0.00745032977091501	-0.00946721312466153	-0.00845420617909457	-0.00549405031677861	-0.0026331710715538	-0.0017237683643553	-0.0034486513343721	-0.00703685163254618	-0.0107756844771429	-0.0129806971152232	-0.0128703044522018	-0.0108873177004414	-0.00833090932470272	-0.00655188231022651	-0.00620308408549712	-0.00696816725754684	-0.00787778029890893	-0.00797708114233648	-0.00691992350398495	-0.00512991055545437	-0.00345794021343094	-0.0025940767556764	-0.00263046650280593	-0.00304409494316089	-0.00308100511543549	-0.00226489087310644	-0.00068513120384758	0.00111213785200911	0.00252675742782729	0.00331125900990156	0.0037126311383533	0.00427065318828478	0.00542182482961484	0.00717761494910236	0.00908345660481865	0.0104733804375978	0.0108518060403817	0.0101705451690389	0.00884717545476702	0.007531666032411	0.00676999708739093	0.00675304689136501	0.00726796083032666	0.00785001103144539	0.00803709877980748	0.00759545093563885	0.0066159130431113	0.00545002326864512	0.0045258415731808	0.00412998175858916	0.00425533209000993	0.00458878207891771	0.00465132924918217	0.00402793584260129	0.00257524648059247	0.000501091542954071	-0.00172806621182583	-0.00360572817686369	-0.00481597448695782	-0.00535720603127481	-0.00550172848999903	-0.00562424186195605	-0.00599970248056775	-0.00667948814532251	-0.00750226565037113	-0.00821579902034047	-0.00862757222421448	-0.00869798329118942	-0.00853549337263412	-0.00831461296975747	-0.00817643011738784	-0.00816808288695259	-0.00824194951326326	-0.00829654558652425	-0.00822424578781852	-0.00794059729284422	-0.00739226581543896	-0.00655707068581156	-0.00544958817362305	-0.00413269944868348	-0.0027220976476838	-0.00136907023765438	-0.000218707831434139	0.0006420183781603	0.00122104175109489	0.00162115338266531	0.00199852088173659	0.00249626872852389	0.0031830555190794	0.00402544104241003	0.004907837666792	0.0056917999844388	0.00628720769973739	0.00670053087990278	0.00703415948712875	0.00743317855971719	0.0080026751034572	0.00873655703569622	0.00949699893758909	0.0100604088846112	0.0102117475479243	0.00984224816268657	0.00900153332619619	0.00787733140880008	0.00671293872466228	0.00570410297924174	0.00492589434438989	0.00432237457240578	0.00375818579266406	0.00310046129035464	0.00228752535447603	0.00135229431888219	0.000394650600173117	-0.000476933114838522	-0.00120191079302329	-0.00179521853120421	-0.00233656840055391	-0.00293125221516668	-0.00366318428041291	-0.0045603062136967	-0.00558350396815095	-0.00663906332234908	-0.00760685724500235	-0.00837376364671025	-0.00886302881893176	-0.00905288649377949	-0.00898030868397615	-0.00872844449574287	-0.00840005883305919	-0.00808403933062869	-0.00782606683691763	-0.00761503659493949	-0.00739202857962398	-0.00707947963468175	-0.00661859743092413	-0.00599796739039451	-0.00525914602295231	-0.0044753722005872	-0.0037128397132836	-0.002993618040641	-0.00227989544783323	-0.00148966523730246	-0.000538446563933727	0.000612184826894239	0.00192328305517673	0.00328120207639886	0.0045349045997874	0.00555157934247619	0.00626514226557516	0.00669570428679746	0.0069323671426128	0.00708923233527898	0.00725636458416687	0.00746800774449978	0.00770021174324967	0.00789507203983673	0.00800088934361621	0.0079811646315042	0.00786505474217104	0.00769447885981931	0.00751764618018269	0.00735803093581282	0.00719889240646019	0.00698573026363965	0.00664485284690859	0.00611002273749309	0.00534678817033105	0.00436590065932051	0.00322187688316187	0.00199815460583157	0.000784516093615797	-0.000345664044713848	-0.00135139928572382	-0.00222893616729615	-0.00300473244700535	-0.00371955104655011	-0.00440946721778005	-0.0050906589208199	-0.00575361900282544	-0.00636898899593982	-0.00690253584767216	-0.0073326384439941	-0.00766196643797967	-0.00791701900761087	-0.00813448003748272	-0.008339822938151	-0.00852818587806806	-0.00865764406020931	-0.00866003098828851	-0.00846635157774382	-0.00803639846056015	-0.00737922409507957	-0.00655448488127408	-0.00565307655925872	-0.00476503632311929	-0.00394869333636536	-0.00321446865047058	-0.00252974232628178	-0.00184129135873816	-0.00110385484932548	-0.000301264235181624	0.00054894485487487	0.00140796029459807	0.00223747111977972	0.00301916953657176	0.00376228300412401	0.00449584611948269	0.00524994584659963	0.00603520692555864	0.00683023367686083	0.00758273762952858	0.00822381417043448	0.00868922210252354	0.0089389681017604	0.00896780800250078	0.00880351793465982	0.00849484474225884	0.00809472737685156	0.00764535948342904	0.00716995597025536	0.0066728050053407	0.00614588749730346	0.00557827561058566	0.0049641980866554	0.00430684744738201	0.00361700818282712	0.002907624631242	0.00218688601859476	0.00145293549747061	0.000692794788238077	-0.000113343336737036	-0.000983318043505911	-0.00192253675513514	-0.00291586741184511	-0.00392564586268368	-0.00489766807326541	-0.0057740166559043	-0.0065085789727585	-0.00707949834715198	-0.00749351800699529	-0.00778019017545766	-0.00797810743770642	-0.00811881356169672	-0.00821517288702053	-0.00825901203252176	-0.00822858577959917	-0.00810182008192671	-0.00786860699363706	-0.00753602618854172	-0.00712401319950664	-0.00665388228160255	-0.00613580691046826	-0.0055619897363656	-0.00490950185183656	-0.00415199646352148	-0.00327507511454421	-0.00228816129220616	-0.00122723215682743	-0.00014690382119545	0.000894852326773999	0.00185292924634061	0.00270567639721274	0.00345610647275009	0.00412422904401164	0.00473470195898703	0.00530546000290944	0.00584179554812984	0.00633735956989164	0.00678029221569072	0.00716067501594639	0.00747544987494957	0.00772863099005343	0.00792706748103266	0.00807405356349533	0.00816391087549295	0.00818010680980496	0.00809791430189169	0.00789080090481971	0.00753835933807696	0.00703311092243224	0.00638397570828218	0.00561536130358382	0.00476222443777082	0.00386267320956819	0.00295035151283473	0.00204883139338898	0.00116953824098661	0.000313562694440552	-0.000523596940413233	-0.00134631854825538	-0.00215443931697431	-0.00294183541339016	-0.00369838958216376	-0.00441417914982284	-0.00508360618857165	-0.00570708848240244	-0.00628900962732596	-0.00683246869777068	-0.00733314803581436	-0.00777541581692279	-0.00813310813941436	-0.00837547153308832	-0.00847635594643386	-0.00842305131544462	-0.00822103461678138	-0.00789247926836386	-0.00746901161833284	-0.00698166933457677	-0.00645217398638585	-0.00588892134814495	-0.00528886934452907	-0.00464383204250926	-0.00394784471674159	-0.00320208579538	-0.00241533429467254	-0.00160029791181906	-0.000768181848813211	7.53861052902242e-05	0.000930791304942737	0.00180086608745932	0.00268498880181276	0.00357368114251861	0.00444633962349127	0.00527333475015012	0.00602181156638803	0.00666299729589874	0.00717831080922698	0.00756220279440403	0.00782106649949532	0.00796907122055776	0.0080227642244317	0.00799946861056346	0.00789953850394378	0.00773667596175551	0.00750920049429687	0.00721756426209323	0.00686306450081672	0.00644833523640113	0.00597653003164861	0.0054497497540422	0.00486761339454338	0.00422684779647349	0.00352241497920635	0.00275010825076558	0.00190993392111176	0.00100915817607708	6.38341066903647e-05	-0.000902004039413751	-0.00185955046885065	-0.00278005122326019	-0.00363978623269076	-0.00442359194141427	-0.00512575773893616	-0.00574807841483408	-0.00629592142560483	-0.00677392750541172	-0.00718304611090284	-0.00751995575094938	-0.00777879873566287	-0.00795409048549039	-0.00804315105326938	-0.00804671910977827	-0.00796740160743792	-0.00780680641742109	-0.00756299281283157	-0.00722984428685639	-0.00679910050702785	-0.00626448873510146	-0.0056262958702567	-0.0048943673859731	-0.00408809674533829	-0.00323322134390461	-0.00235658774118482	-0.00148087108688574	-0.000621171044446712	0.000215478938673116	0.0010279178533231	0.00181726352431739	0.00258359273292272	0.00332418211755132	0.00403368783051395	0.00470568594053067	0.00533443299335892	0.00591575655799918	0.00644655385934974	0.00692315109540018	0.00733937553084481	0.00768536578323517	0.00794784400569677	0.00811196955615329	0.00816444817138245	0.00809562607700343	0.00790364087778321	0.00759323682984607	0.0071758215397981	0.00666708198307247	0.00608420615555284	0.00544331006121283	0.00475770074582745	0.00403727938114542	0.00328900522591178	0.00251802955107767	0.00172895165992381	0.000926698618459351	0.000116758544574785	-0.00069517080746571	-0.00150375774882626	-0.0023043352383544	-0.00309252554319234	-0.00386311839926784	-0.00460855394478385	-0.00531768427069122	-0.00597553868297455	-0.00656452214255143	-0.00706692844836581	-0.00746806772565954	-0.00775896296940851	-0.00793764051846032	-0.0080085322728808	-0.00798022596857664	-0.00786243769262011	-0.0076633488991127	-0.00738822878983258	-0.0070396535288576	-0.00661892513319711	-0.00612781450985334	-0.00556972192572379	-0.0049497569257282	-0.00427386813679557	-0.00354767819944877	-0.00277583881222885	-0.00196244347437848	-0.00111246801248182	-0.000233639934550763	0.000662151875017776	0.00155866430367938	0.00243659521856857	0.00327602434254183	0.00405919685335494	0.00477273206642887	0.00540860205827686	0.0059637226040876	0.00643850554236671	0.00683502574819575	0.00715546360834485	0.00740123333583848	0.00757284699515043	0.00767025805486013	0.00769343817122949	0.00764434997219836	0.00751589493322235	0.0073147809008993	0.00703725739713941	0.0066812899021484	0.00624460303878515	0.0057256859844399	0.00512508573373921	0.00444663652290733	0.00369824504908196	0.0028919425809395	0.00204310761835012	0.00116899692791073	0.000286931513984437	-0.000587406361325922	-0.00144113779595781	-0.00226455712341775	-0.00305070770161799	-0.0037944211133257	-0.00449123211515063	-0.00513657395330115	-0.00572548619502966	-0.00625280756212983	-0.00671359513660956	-0.00710342286470188	-0.00741831111437015	-0.00765428314629385	-0.00780680961917516	-0.00787054917647411	-0.00783972897234154	-0.00770924658179652	-0.00747622635796206	-0.0071414962881744	-0.00671040189453361	-0.00619258223781081	-0.00560071684442275	-0.00494864486676085	-0.00424948476087721	-0.00351434681107644	-0.00275195610917158	-0.00196912223399242	-0.00117167868920725	-0.000365402124187296	0.000443460614626696	0.00124816114995867	0.00204174148675868	0.00281732837679018	0.00356814827535031	0.00428717341078898	0.00496654704065332	0.00559709923671084	0.00616827408518651	0.00666864565185725	0.00708697026388056	0.00741351099176391	0.00764126173850295	0.00776673206372364	0.0077908612054685	0.00771476932760246	0.00754644241357304	0.00729210732668565	0.00695908265959042	0.0065543727862967	0.00608436500641643	0.00555481823078823	0.00497102317879504	0.00433800641431887	0.00366069062693787	0.00294399152955739	0.00219289601422126	0.00141260233973244	0.000608791425791521	-0.00021195928366865	-0.00104169499280977	-0.00187069070379331	-0.00268733580599992	-0.00347844556721239	-0.0042300363403937	-0.00492844681257943	-0.00556155066177173	-0.00611974442423647	-0.00659644491951699	-0.00698798216752916	-0.00729297332366199	-0.00751143008946484	-0.00764391843690392	-0.00769102742327984	-0.0076532448405191	-0.0075311551461492	-0.00732575472391103	-0.00703867320679202	-0.00667219360436927	-0.00622911811878309	-0.0057126467134351	-0.00512645504542432	-0.00447506353328728	-0.00376442581958312	-0.00300251548919434	-0.00219963283074555	-0.00136822294309704	-0.000522166593454491	0.000324298463282144	0.00115773091322684	0.00196639926714212	0.00274074026639636	0.00347331872934047	0.00415841143935869	0.00479143318116519	0.00536841868863018	0.00588568930547158	0.00633971729501879	0.00672711136589213	0.00704461867611801	0.00728907463294234	0.00745730330093399	0.0075460387266649	0.00755241572705298	0.0074719564706055	0.00730351338619657	0.00704535432343276	0.00669801060044476	0.00626428964888168	0.00574947590799324	0.00516120563920773	0.0045090302186305	0.003803756964517	0.00305670503766313	0.00227902556163088	0.00148120683368758	0.000672827852436168	-0.000137447085251558	-0.000941700189145936	-0.00173251803098929	-0.00250276879195785	-0.00324545373901942	-0.00395363472033829	-0.00462039841334922	-0.0052388088419343	-0.00580182887471665	-0.00630224385855831	-0.00673266806847347	-0.00708572604016806	-0.00735446102843583	-0.0075329401964175	-0.00761693402676903	-0.00760448787410402	-0.00749620947724096	-0.00729517244795759	-0.00700645610714782	-0.00663645830711647	-0.00619218257534719	-0.00568068825702964	-0.00510881113236573	-0.004483150557028	-0.00381022724316026	-0.00309668059220532	-0.00234940391348011	-0.00157558666352847	-0.000782703661794131	2.14753326611135e-05	0.000828801980756759	0.00163059735860112	0.0024175031388688	0.00317944313626684	0.00390578732932991	0.00458574841595764	0.00520895862833457	0.00576610654042374	0.00624948816778632	0.0066533517525354	0.00697397918943848	0.00720952203136899	0.0073596693505958	0.00742833819865622	0.00740792283686894	0.00730958981016316	0.00713281503498085	0.00688012907553829	0.00655429702560289	0.0061582658058887	0.00569520375432821	0.00516857881446594	0.00458228742491303	0.00394083915077204	0.00324958438792304	0.00251494928042308	0.00174462250524295	0.000947630754576011	0.000134250308938228	-0.000684268657245485	-0.00149614542467793	-0.00228961564237314	-0.00305348566142397	-0.0037775914908947	-0.00445308270525679	-0.00507249935618492	-0.00562966630796631	-0.00611947511062461	-0.00653764198906183	-0.00688051693092386	-0.00714498114090964	-0.00732842707835767	-0.00742878653522736	-0.0074445699112241	-0.00737490155853101	-0.00721956689877589	-0.00697910642821964	-0.00665498523977781	-0.00624983338388927	-0.00576770681804521	-0.00521428373281754	-0.0045969068828597	-0.00392441600011963	-0.00320677487159236	-0.00245456163305743	-0.0016784323334165	-0.000888670634576417	-9.49010180473642e-05	0.000694014401875526	0.00146993040143096	0.00222529147247132	0.00295299077878829	0.00364625889017479	0.0042985932083946	0.00490371489385757	0.00545553511380085	0.0059481253771397	0.00637570764303117	0.00673269493881193	0.0070138127852006	0.00721431364438902	0.00733026776812271	0.00735898694802853	0.00730125647561762	0.0071503085958151	0.00691535797781412	0.00659754301494775	0.0062018568156823	0.00573440157488766	0.00520205909235803	0.00461218156450534	0.00397234268282192	0.00329016996090275	0.0025732596791424	0.00182916046972217	0.00106540374307448	0.000289558952720702	-0.000490702818264771	-0.00126754675191288	-0.00203291962050405	-0.00277851045770772	-0.00349574131327588	-0.00417581055645009	-0.00480981333803689	-0.00538895542695465	-0.00590485639456161	-0.00634991099056292	-0.00671765283365753	-0.00700305307650536	-0.00720269525044823	-0.00731479569483258	-0.00733907801352903	-0.00727654633477953	-0.00712922262859552	-0.00689991139834198	-0.00659203323381213	-0.00620953765580918	-0.0057568788313135	-0.00523902524682558	-0.00466147847718935	-0.00403029068282443	-0.00335208465923992	-0.00263408466872537	-0.00188415772452683	-0.00111084809760301
