time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,1.19809495601774e-08,0,1.23460914050797e-08,0.000112178252529368,1.30861489543659e-08,0.000209955449958954,2.69825968396445e-08,0.000344123154094024,1.66191366439699e-08,0.000169447241439756,4.66195211992626e-08,0.000113435993439373,2.30747647743413e-08,-0.000898032862942002,7.40777326134021e-08,-0.0020905597867597,3.15986617489776e-08,-0.00376660254850303,1.12137488683308e-07,-0.00703767614205805,4.39147981011155e-08,-0.00505827131766949,1.71002307018836e-07,-0.00666538901228719,5.32813504495971e-08,0.0107701576478099,4.04769367610484e-08,0.0284544292660206,-5.39535039030271e-07,0.0669733214259883,-1.50268556660342e-06,0.130904016016594,-2.4163366802709e-06,0.126215323697164
0.01,0,0,2.76384824551215e-07,0,2.83179123212974e-07,0.000886216504708666,2.97151018671034e-07,0.00119893120099005,6.1051142131616e-07,0.00105456840637483,3.65016030125648e-07,-0.00166308855866556,1.02606671253289e-06,-0.00404165358744609,4.66085557610653e-07,-0.00905851207017213,1.54457568913992e-06,-0.0161401521734888,5.69428638323742e-07,-0.013077478588922,2.28075524719488e-06,-0.0216436909187961,9.14242554515058e-07,0.00833908437407007,3.10235898322232e-06,0.0126077462524524,-9.19451252676705e-08,0.0629600125718859,-1.69903877599059e-06,0.0928757868656633,-1.1884507113768e-05,0.0817608746248235,-2.22668633335899e-05,0.143094054096092,-2.65815464119005e-05,0.0215828133459673
0.015,0,0,1.7143354575196e-06,0,1.73473465568655e-06,0.000701993173343744,1.78061518258256e-06,-0.000887443074484313,3.60648554735215e-06,-0.00559224906112627,1.95285370429387e-06,-0.0127817132214102,5.54836292753184e-06,-0.0235712923438438,1.87331293353522e-06,-0.0202530350583282,7.52790783823447e-06,-0.0355787531170804,2.27303417083353e-06,0.00293340813365212,1.04995788310547e-05,-0.00754368937502142,2.92951495314485e-06,0.0538703874727992,8.11500492416533e-06,0.0600762358623859,-1.18485983947028e-05,0.0701477939633545,-2.03007489763623e-05,0.118425579699589,-4.47183171169903e-05,0.0520472471038286,-7.42462307160712e-05,0.198132072083518,-5.89886679856991e-05,0.109999605598722
0.02,0,0,4.82033372412028e-06,0,4.84598316177474e-06,-0.00843651915439371,4.84840628807647e-06,-0.0168061434799611,9.41759005336799e-06,-0.0308883273555227,4.0624453203264e-06,-0.02472697325825,1.28578976743313e-05,-0.0471948527286092,3.14988195364879e-06,-0.001699063680929,1.72834108735594e-05,-0.0263691541769941,5.74289497019047e-06,0.0429706511730673,2.01224690956808e-05,0.027970973728023,-4.55373800444805e-06,0.0577257499236571,-1.76756474595265e-06,0.0815829074142775,-4.15666080492453e-05,0.0535959063941076,-6.29982486798075e-05,0.150169284467505,-8.12459877990759e-05,0.0830501833570169,-0.000162578462168263,0.212572801171977,-0.000111247596645353,0.0332786846928702
0.025,0,0,7.66635362872733e-06,0,7.29804308349363e-06,-0.0242519687098733,6.4193274830137e-06,-0.0372137165444936,1.21825929264594e-05,-0.0539027331753685,3.73319934133561e-06,-0.0140357558705502,1.7421729911114e-05,-0.0448154209801887,7.76439131085303e-06,0.030831719592699,2.58739084790317e-05,-0.00275314043273381,5.43530933084753e-06,0.0470084491115279,1.84248651781528e-05,0.0447777504966868,-2.40915972136648e-05,0.0513182711089622,-2.82110090956861e-05,0.108312117738511,-7.35847135794514e-05,0.0746713108510713,-0.000138143146067101,0.176681273530332,-0.000144638930599273,0.0562475733849273,-0.000300452891412184,0.249487405800042,-0.000171690335460275,0.100782838225004
0.03,0,0,1.00320701322217e-05,0,6.68058504372054e-06,-0.0201907942003465,2.68883247302539e-06,-0.0280250787752738,9.56638238893908e-06,-0.0379253240612349,5.70102645770349e-06,-0.00322233763791432,2.00264559750404e-05,-0.0270396543504582,1.28044534957376e-05,0.0226151387627188,2.65157757187191e-05,0.00588319415458394,-4.06630962931819e-06,0.0449749552534873,2.98708680125524e-06,0.0650159839292648,-4.94637087003703e-05,0.0703509922093086,-8.80433402555e-05,0.133201713951667,-0.000135597766241406,0.0615462878205814,-0.000260742098786516,0.198902716111764,-0.000205952157841845,0.077614245316866,-0.000494886664040646,0.263869697015365,-0.000251738601648888,0.0385775232263438
0.035,0,0,1.09730402760933e-05,0,6.26108662048787e-06,0.00333038949681017,1.73489075167347e-06,0.00220008390701065,9.60666852927932e-06,-0.000293899282690396,6.49677474391258e-06,-0.00835235174660098,1.8519783810258e-05,-0.00368975130876579,8.99251048232655e-06,0.00840522680164107,1.83152384535975e-05,0.0247951392894066,-1.75257887970253e-05,0.0474464463348443,-3.77865973232858e-05,0.0810177942551062,-0.000101637393821837,0.0604425973089399,-0.000187220093129125,0.147590134863807,-0.000197566146853696,0.0758252058963042,-0.000439514531384426,0.222750931518484,-0.000304911368958692,0.0649633078963625,-0.000770434807034777,0.297351486391541,-0.000344804494048991,0.0994177733953691
0.04,0,0,5.4203850696471e-06,0,5.66768782306073e-06,0.00999825642631708,4.56660530883625e-06,0.0149881490584702,8.01747946085661e-06,0.0243210684492838,1.73780004231371e-06,0.0134191967941456,1.27080450595117e-05,0.0385841077737523,4.67999520990548e-06,0.0157672876939293,-3.53953353256249e-07,0.0570487315631797,-4.1581885716794e-05,0.0233183400020798,-8.91185090670641e-05,0.0941884350232261,-0.000144732837578045,0.0548000725757715,-0.00031120918976226,0.161323912633743,-0.00030397806910088,0.0719542691945351,-0.000680194725876041,0.23713870703355,-0.000421803669015661,0.0868174996803583,-0.00114211137035109,0.316632364463813,-0.000486948448826577,0.056051780199226
0.045,0,0,-3.0389645788343e-06,0,-3.58704146162176e-06,0.00797117087748131,-2.2704865012058e-06,0.0190917861775456,-7.77128517194781e-07,0.038044469603553,6.19747568293157e-06,0.0370858451835234,-2.60427025984317e-08,0.0717730908753741,-9.57375846336299e-06,0.0272445436445605,-2.84863539020465e-05,0.095437933431952,-5.60022597864344e-05,0.0244038733680039,-0.0001448099349434,0.125558996924564,-0.000194376868991369,0.0360568398771398,-0.000436378054078113,0.17262762102829,-0.000390064526406314,0.0635594389929547,-0.000929812847754508,0.249801643076992,-0.000590626388475072,0.0798150407514521,-0.00156381919702068,0.339438272525962,-0.000652178782365561,0.113293893799817
