time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0,0,3.59428486805322e-11,0,3.70382742152392e-11,3.36534757588103e-07,3.92584468630977e-11,6.29866349876863e-07,8.09477905189335e-11,1.03236946228207e-06,4.98574099319098e-11,5.08341724319267e-07,1.39858563597788e-10,3.4030798031812e-07,6.92242943230238e-11,-2.69409858882601e-06,2.22233197840206e-10,-6.27167936027911e-06,9.47959852469329e-11,-1.12998076455091e-05,3.36412466049925e-10,-2.11130284261741e-05,1.31744394303346e-10,-1.51748139530085e-05,5.13006921056509e-10,-1.99961670368616e-05,1.59844051348791e-10,3.23104729434298e-05,1.21430810283145e-10,8.53632877980617e-05,-1.61860511709081e-09,0.000200919964277965,-4.50805669981026e-09,0.000392712048049781,-7.2490100408127e-09,0.000378645971091491
0.01,0,0,8.89059221454533e-10,0,9.1126782666432e-10,3.21954077677284e-06,9.56883800784932e-10,4.64657085276492e-06,1.9664472481467e-09,4.88432098959462e-06,1.17814377359679e-09,-4.14202946879791e-06,3.31129774359497e-09,-1.15577807951414e-05,1.51363049670367e-09,-3.16657005252264e-05,5.00411573048677e-09,-5.88732554542649e-05,1.86627922371612e-09,-5.80654485092811e-05,7.40295318500119e-09,-0.000100119453466678,2.96230165405075e-09,-2.74103466137267e-07,1.01620884847612e-08,4.49629369592136e-06,-9.42862355502596e-12,0.000242730825954707,-4.89473164416653e-09,0.000420899506927093,-3.83511965364554e-08,0.000580149231004412,-7.43140178337868e-08,0.00108380224237124,-9.18263226370559e-08,0.000695825058523719
0.015,0,0,6.58483524311577e-09,0,6.68183004014991e-09,7.0979533062214e-06,6.89303138587468e-09,4.38210403129208e-06,1.40069267328355e-08,-9.78328938103451e-06,7.7667369467297e-09,-4.58133462503596e-05,2.20085199512563e-08,-9.0354965001565e-05,8.06574041253062e-09,-0.000110541829840555,3.067699062347e-08,-0.000197889819152484,9.8242390128642e-09,-7.54201812861687e-05,4.34632001725549e-08,-0.000166037903429335,1.35793316225154e-08,0.0001780152277004,4.07118212237018e-08,0.000209940493787984,-3.57391140581988e-08,0.000579094232988543,-6.91950561252347e-08,0.000961927819757187,-1.96275162114962e-07,0.000899812721565544,-3.4158643664918e-07,0.00196438656681398,-3.21955419417954e-07,0.00106898950201182
0.02,0,0,2.44745073305158e-08,0,2.46892488368472e-08,-1.68076178102722e-05,2.49994806152692e-08,-4.781121255756e-05,4.94726679876437e-08,-0.000113632769569855,2.38597803162966e-08,-0.00014555769246793,7.1678938829314e-08,-0.00027908210787508,2.12620121405474e-08,-0.000156145090999999,9.75830389206171e-08,-0.000348154787917627,3.15989922651027e-08,5.93585885003373e-05,1.24829765121707e-07,-9.72123609953086e-05,5.77714751546097e-09,0.00045893325241697,5.16391368341745e-08,0.000574841687755588,-1.8413613499534e-07,0.000880177540097575,-2.98791300117382e-07,0.00164928683255888,-5.29449759746171e-07,0.00125305776584425,-9.77814284586111e-07,0.00299836911449695,-7.73675545325412e-07,0.00138882476728788
0.025,0,0,5.71142356649384e-08,0,5.62753444108776e-08,-0.00010643656224868,5.39542756404632e-08,-0.000193064649150963,1.04855626873758e-07,-0.000337117623807006,4.31842689809563e-08,-0.000237118906596081,1.49659923911319e-07,-0.000507918076272865,5.08549499804041e-08,-6.70480595837596e-05,2.09771586104831e-07,-0.000409152517569816,5.93907101980262e-08,0.000286325238181055,2.20349298847527e-07,9.30628379507978e-05,-7.56051201344295e-08,0.000728339565591171,-3.6529019944789e-08,0.00106294385579968,-4.88023491832185e-07,0.001211383285439,-8.392172356783e-07,0.00247966922208489,-1.12585852714214e-06,0.00158790085271307,-2.20432988315919e-06,0.00417197693424103,-1.51124174499694e-06,0.00175773065134863
0.03,0,0,1.02543153319058e-07,0,9.09131857090265e-08,-0.000215512882269466,7.48594280255668e-08,-0.000351567318565772,1.57919959893494e-07,-0.000558699062341448,6.7753747036738e-08,-0.000274857431250924,2.44582751658668e-07,-0.000678667881284617,1.04797093089323e-07,6.24607958897951e-05,3.41066730219052e-07,-0.000397009215971532,5.80623999717667e-08,0.000515267002164573,2.66160289607598e-07,0.000377666290731966,-2.7217944066287e-07,0.00104202908443702,-3.57081058902661e-07,0.0016791732331317,-1.04198621771531e-06,0.00154536477060289,-1.89772982417205e-06,0.00342973991748084,-2.03299286186623e-06,0.00193323873543352,-4.28989565810549e-06,0.00546256083688721,-2.60983822086416e-06,0.00207502889747767
0.035,0,0,1.55526414411781e-07,0,1.23057615657931e-07,-0.000245903302179728,8.54417652266379e-08,-0.000401017224395287,2.0587273025921e-07,-0.000635431408311989,9.86461241838827e-08,-0.000306359161766556,3.40195015039523e-07,-0.00074381644391183,1.57383531527778e-07,0.000132906753820156,4.49043997017282e-07,-0.000310857409794144,-2.64758567794556e-09,0.000747556251676081,1.58774671240251e-07,0.000750751641355814,-6.7601903952912e-07,0.00136405886078246,-1.09482801880104e-06,0.00238834706562646,-1.9058801907592e-06,0.00189593296393297,-3.73775761589836e-06,0.00449579814425982,-3.35963128442599e-06,0.00228335714975634,-7.59097340729112e-06,0.00688235469009256,-4.14772890630891e-06,0.00245043726411646
0.04,0,0,1.93733650172909e-07,0,1.52582852368089e-07,-0.000209247753907157,1.02611362656494e-07,-0.000351652609405856,2.49138505700338e-07,-0.000563056001529518,1.16853073798649e-07,-0.000282806274877321,4.15358717838574e-07,-0.000635443623208105,1.89408538122147e-07,0.000197019070505226,4.84612613864709e-07,-9.01209365257923e-05,-1.62444820422378e-07,0.000912404164352009,-1.84154050607513e-07,0.0011953525349357,-1.31349233990693e-06,0.00164934427312765,-2.40289577434607e-06,0.0031674990732553,-3.21294669176923e-06,0.00226344618330918,-6.65737085629533e-06,0.00565271612839744,-5.23486502939036e-06,0.00267373626459014,-1.2558177132414e-05,0.00842695475626708,-6.29818324088662e-06,0.00281742815150488
0.045,0,0,1.95457526575701e-07,0,1.53157103629345e-07,-0.000165337728422079,1.04933113770549e-07,-0.000264400952756278,2.62842079070467e-07,-0.000400280455820292,1.38921100932071e-07,-0.000144710345738459,4.40696679849802e-07,-0.000342956135034478,1.70047253151869e-07,0.000310287276826766,3.98445645452057e-07,0.000310290326896423,-4.13615371215269e-07,0.00103225246446018,-7.96820873571841e-07,0.00176040639575585,-2.18608862203712e-06,0.00186711493791062,-4.33444831610492e-06,0.00400802976160765,-4.99109640918994e-06,0.00259803303867711,-1.08071988513109e-05,0.00687639847169552,-7.85035153284689e-06,0.00308681638620521,-1.95338574641782e-05,0.0100785343027726,-9.22861648563646e-06,0.00326941339330278
